headline,date,month,year,content,link,hoax
Menara Moshe Israel Meledak Akibat Rudal Hamas,25,May,2021,"Hasil Periksa Fakta Gabriela Nauli Sinaga Faktanya gambar beredar gambar menara Moshe diedit . informasi Menara Moshe meledak akibat rudal Hamas.Selengkapnya penjelasan . : MANIPULATED CONTENT/Konten Manipulasi : FACEBOOKarchive.vn/XlNgi : “ Menara Moshe Tel Aviv dihantam rudal Hamas.Menara Moshe gedung tertinggi IsraHell.Janji Hamas terpenuhi .. Allahu Akbar ✊ ” : Akhir-akhir pemberitaan konflik Palestina Israel menarik perhatian masyarakat dunia . Media masyarakat aktif memberitakan kondisi terkini negara . sekian informasi beredar , informasi hoaks.Salah beredar narasi gambar mengklaim menara Moshe Tel Aviv Israel , hancur dihantam rudal Hamas . Informasi diunggah media sosial Facebook akun bernama Herlan Verry . gambar menara kondisi terbakar . gambar kondisi menara terbakar.Namun penelusuran , gambar Menara Moshe terbakar hasil suntingan . pencarian gambar Google , gambar menara diunggan akun Facebook gambar diunggah situs phoenicia-ltd.Jika teliti , kesamaan gambar berbeda . gambar menara terbakar , bayangan gedung bentuk besarnya gambar menara terbakar . kebakaran , asap hasil kebakaran menutupi cahaya , menghasilkan bayangan gelap bangunan . letak awan persis keduanya.Sampai informasi menara tertinggi Israel mengalami kebakaran akibat ledakan rudal . disimpulkan informasi mengklaim serangan rudal Hamas mengakibatkan Menara Moshe Tel Aviv terbakar informasi hoaks kategori manipulated content konten manipulasi . : https : //www.medcom.id/telusur/cek-fakta/ObzVG9lb-cek-fakta-foto-gedung-tertinggi-israel-menara-moshe-aviv-dihantam-rudal-hamas-ini-faktanyahttps : //m.rri.co.id/humaniora/info-publik/1056042/cek-fakta-gedung-tertinggi-di-israel-hancurhttps : //www.phoenicia-ltd.com/Moshe-Aviv-TowerEditor : Bentang Febrylian Visual : Aribowo Sasmito .",https://turnbackhoax.id/2021/05/25/salah-menara-moshe-israel-meledak-akibat-rudal-hamas/,1
Luka Warga Palestina Akibat Serangan Israel Ternyata Hasil Make Up,23,May,2021,"Hasil Periksa Fakta Ani Nur MR .Klaim menyesatkan . Video menampilkan warga Palestina anak-anak wajahnya dirias cuplikan layar project pembuatan film , dipimpin badan amal Prancis , Doctors of The World . Project 2017 kaitannya perseteruan Israel-Palestina baru-baru ini.Selengkapnya baca PENJELASAN REFERENSI.Kategori : Konten MenyesatkanSUMBER : https : //archive.vn/i2m5dNARASI : * video berdurasi 45 detik warga Palestina dirias wajahnya luka berdarah. “ They make fake blood , and paint wounds that are of course not real.All this in order to make the world feel sorry for them , to make Israel look badMereka darah palsu , luka palsu.Semua dunia kasihan , Israel dipandang buruk.PENJELASAN : Beredar postingan video Twitter akun @ Gsiwalette . Video menampilkan warga Palestina dirias wajahnya tampilan luka-luka berdarah area wajah . tata rias mencampurkan bahan make up berwarna merah tampilan berdarah . videonya narasi warga Palestina sengaja memalsukan luka tubuh dunia kasihan Israel dipandang buruk.Video beredar konflik Palestina-Israel 10 Mei Israel menyerang Sheikh Jarrah . Cuplikan membutikan luka akibat perang dialami warga Palestina palsu.Setelah penelusuran fakta terkait , video dibagikan @ Gsiwalette cuplikan behind the scene project film Palestina dipimpin lembaga amal Prancis , Doctors of The Worlds . Project 2017 , melibatkan tata rias Palestina bernama Mariam Salah.Dilansir channel YouTube broadcast berita Turki , TRT World , Mariam Salah tata rias Palestina menekuni make up efek luka-luka . video diunggah TRT World 2 Maret 2017 berjudul “ Palestinian film industry | Cinema | Showcase ” , Mariam Salah merias pemain film.Video persis unggahan akun @ Gsiwalette , ditemukan channel YouTube GazaPost , diupload 25 Februari 2017 judul “ Trik sinematik kesenian mentransmisikan Gaza dunia berbeda ” .Berdasarkan data terkumpul disimpulkan klaim akun @ Gsiwalette hoaks kategori Konten Menyesatkan.REFERENSI : https : //www.youtube.com/watch ? vsq485mm3Ct4 & t4shttps : //www.youtube.com/watch ? vhwpchsSe5dIhttps : //www.boomlive.in/fact-check/fake-news-palestine-gaza-israel-makeup-injury-west-bank-13153Penulis : Ani Nur MREditor : Bentang Febrylian",https://turnbackhoax.id/2021/05/23/salah-luka-warga-palestina-akibat-serangan-israel-ternyata-hasil-make-up/,1
Video Turki siap serang Israel,22,May,2021,Hasil Periksa Fakta Luthfiyah Oktari Jasmien .Klaim video salah . Faktanya video video latihan militer 27 Februari 10 Maret 2016 tujuan utama bersatu melawan struktur Syiah negara-negara Arab.Selengkapnya penjelasan ! KATEGORI : Konten Salah SUMBER : Facebookhttps : //archive.vn/JfNbG NARASI : “ Turky serang israel ” PENJELASAN : Akun bernama CHL memposting video berdurasi 2 menit 13 detik . video nampak pasukan berseragam bet bendera Turki . Nampak tank berjejer . postingan mengklaim video pasukan Turki menyerang Israel.Setelah penelusuraan ditemukan artikel berjudul “ Kuzeyin Gök Gürültüsü Askeri Tatbikatı ” diterjemahkan “ Latihan Militer Guntur Utara “ . Latihan diikuti 20 negara 13 27 Februari 10 Maret 2016 . Brigadir Jendral Ahmet al-Asiri komandan Arab Saudi bertanggung latihan latihan melukai ancaman negara tujuan utama latihan bersatu melawan struktur Syiah negara-negara Arab.Dengan klaim video Turki menyerang Israel salah . Video video latihan militer 27 Februari 10 Maret 2016 tujuan utama latihan bersatu melawan struktur Syiah negara-negara Arab masuk kategori konten salah.REFERENSI : https : //www.stratejikortak.com/2016/03/kuzeyin-gok-gurultusu-tatbikati.htmlPenulis : Luthfiyah Oktari JasmienEditor : Bentang Febrylian,https://turnbackhoax.id/2021/05/22/salah-video-turki-siap-serang-israel/,1
The “Eid Special #ISupportIsrael” Mosque Demolition Video,22,May,2021,"NOT related to Israel or the present unrest situation between Israel and Palestine . The FACT is , the shared video was already published in 2014 , related to the demolition of the Uwais al-Qurani and Ammar Ibn Yasser shrine in Raqqa , Syria , by ISIS.More in the EXPLANATION and REFERENCES section.CATEGORY : False Context.SOURCE : Twitter , https : //archive.md/rEKM9 .NARRATIVE : “ Eid Special 😂😂 # IndiaStandsWithIsrael # ISupportIsrael ” .EXPLANATIONBased on the 7 Types of Mis- and Disinformation by First Draft , classified as “ False Context : When genuine content is shared with false contextual information ” .–The SOURCE shared a video of 2014 occurrence to exploit the present moment related to the ongoing Palestine-Israel unrest situation , which has caused FALSE premise/conclusion.Video VerificationSeveral sites which published the identical video in 2014 , Military.com : “ Takfiri militants of the so-called Islamic State of Iraq and the Levant have destroyed two Shia religious sites located north of Iraq ’ s second largest city of Mosul , reports say . The ISIL Takfiri militants blew up the holy sites with explosive devices in the villages of Sharikhan and al-Qubbah in the north of the country , Iraqi media sources said on Wednesday . 06/25/2014. ” ABNA 24 : “ According to the Ahl al-Bayt -Ibna news agency , takfiri elements of the Islamic State of Iraq and the Levant , which destroyed the dome , wreaths and shrines of Owais Qarni , Ammar ibn Yasir and Ubayy ibn Qays Nakha ’ i a few months ago , this time The tomb of these three companions was completely razed to the ground. ” Other Related Referencesthe Washington Post on March 20 2015 : “ Raqqa in the north of Syria — a center of the Islamic world in the 8th and 9th centuries — has suffered from similar destruction . Since it was occupied by the Islamic State , historic sites and buildings have been targeted by the militants . The two photos show the shrine to Uwais al-Qurani and Ammar Ibn Yasser in 2011 and 2014 . By 2014 , all three tombs on the outside of the shrine and their minarets had been destroyed. ” UNOSAT : “ The shrine has been severely damaged . Satellite imagery shows that all three tombs , their minarets and a section of the linking arcaded precinct have been destroyed . Remmants of a few walls of the eastern tomb and some of the central precinct are still standing , though they were likely damaged by the explosions. ” Google , keyword : “ 2021 palestine israel unrest ” . REFERENCES firstdraftnews.org : “ Fake news . It ’ s complicated. ” , http : //bit.ly/2qYG8Rs , https : //archive.md/IT2vQ . military.com : “ ISIL Destroys Shia Religious Sites in Iraq ” , https : //archive.md/djknF . abna24.com : “ Film / Moment of destruction of the shrine of Ammar Yasser and Owais Qarni in Syria ” , , https : //bit.ly/3f5yord / https : //archive.md/YFXc0 . washingtonpost.com : “ A bird ’ s-eye view of war-torn Syria ” , https : //wapo.st/2RsJM7z / https : //archive.md/DLdML . unosat.web.cern.ch : “ Satellite-based Damage Assessment to Cultural Heritage Sites in Syria ” , https : //bit.ly/3f3dfxM . https : //www.google.com/search ? q2021+palestine+israel+unrest & tbmnws , https : //bit.ly/2RsI467 / https : //archive.md/NgFwI .Source : https : //facebook.com/groups/fafhh/permalink/1484173395248524/ , https : //archive.md/xVmtn .",https://turnbackhoax.id/2021/05/22/false-the-eid-special-isupportisrael-mosque-demolition-video/,1
Artikel berjudul “Gibran akan Bebaskan Palestina dari Israel?”,21,May,2021,"Hoaks beredar . pernyataan Gibran terkait Palestina artikel . Gibran syal berbendera Palestina Partai Persatuan Pembangunan salah partai pengusungnya Pilkada Solo . Syal semangat memperjuangan Solo baik.Selengkapnya PENJELASAN REFERENSIKategori : Konten MenyesatkanAkun Facebook Agus Wallacea 15 Mei 2021 mengunggah gambar tangkapan layar artikel berjudul “ Gibran Bebaskan Palestina Israel ? ” narasi : “ Mas Gibran emang pemimpi Muda Indonesia yg Visioner Sang Pembebas dinubuatkan dlm kitab2 sang Satria Piningit ” Sumber : https : //archive.ph/sKcaG PENJELASANBerdasarkan hasil penelusuran , klaim artikel berjudul “ Gibran Bebaskan Palestina Israel ? ” klaim menyesatkan.Faktanya , klaim hoaks beredar . pernyataan Gibran Rakabuming Raka terkait Palestina artikel . Gibran syal berbendera Palestina Partai Persatuan Pembangunan salah partai pengusungnya Pilkada Solo . Syal semangat memperjuangan Solo baik.Klaim , diperiksa faktanya artikel berjudul “ Gibran ngimpi bebasin Palestina Israel ” terbit situs turnbackhoax.id 10 September 2020.Dilansir artikel , kutipan artikel berjudul “ Gibran Bebaskan Palestina Israel ? ” dimuat situs swarakyatcom 9 September 2020 : “ Putra Presiden Joko Widodo Gibran Rakabuming Raka syal bermotif bendera Palestina Ketua DPW PPP Jateng , Masruhan Samsurie. “ SK selendang asli Palestina , pemerintah . Mas Gibran insyaallah ditakdirkan Wali Kota , bergerak memperjuangkan , ” Masruhan , Jumat .Kata Masruhan , syal dipakai Gibran semangat memperjuangan Solo baik. “ Palestina simbol perjuangan mati henti , menjiwai Mas Gibran harapan perjuangannya menyejahterakan meningkatkan taraf hidup Kota Solo tercapai , ” ungkapnya.Ia , rekomendasi jatuh Gibran sosoknya anak Presiden Jokowi . pemikiran Gibran menurutnya layak modal birokrat. ” REFERENSIhttps : //turnbackhoax.id/2020/09/10/salah-gibran-ngimpi-akan-bebasin-palestina-dari-israel/Artikel : https : //archive.md/mltoe",https://turnbackhoax.id/2021/05/21/salah-artikel-berjudul-gibran-akan-bebaskan-palestina-dari-israel/,1
Terjemahan Pidato Netanyahu di Hadapan Knesset Israel Terkait Persekutuan Yahudi dan ISIS,21,May,2021,"Hasil Periksa Fakta Fathia Islamiyatul Syahida Klaim salah . Media Independen Arab , Jordania Media Credibility Monitor terjemahan terlampir video sesuai hasil suntingan.Selengkapnya penjelasan referensi.Kategori : Konten MenyesatkanSumber : Twitterhttps : //archive.md/a251NNarasi : “ Pidato Netanyahu dihadapan anggota Parlemen Israel mengungkap persekongkolan jahat Yahudi Syiah menghadapi Arab ” pengecut berhadap-hadapan . memperhatikan mahir membunuh penduduk berdaya bersekutu 72 negara menghancurkan kota2 Iraq . pemimpin2 tsb . menguasai $ 680 Milyar , harga minyak melonjak menyerahkannya Iran . menuntut Houth . Matilah Amerika , matilah Irael… Yaman Mati . penutup : Syiah Yahudi Kesatuan Erat.Penjelasan : Beredar video media sosial Twitter mengklaim Perdana Menteri Israel Benjamin Netanyahu berbicara Knesset Israel detail politik Arab . Terjemahan video Syiah Yahudi berkaitan erat diklaim pengunggah konten bentuk persekongkolan Yahudi ISIS menghadapi Arab.Berdasarkan penelusuran , klaim salah hoaks bersemi . Video tersebar 2018 dibantah institusi media Arab , Jordania Media Credibility Monitor.Dalam narasi video Netanyahu keterlibatan Ikhwanul Muslimin Syiah penghancuran negara-negara Arab Mesir , Lebanon , Irak , Suriah lain-lain.Wartawan mengkhususkan urusan Israel Petra Agency , Yahya Matalqa , terjemahan dilampirkan video . “ Terjemahan penyertaan urusan Arab terjemahan salah ditanggapi . Pidato par excellence internal Israel ” Maltaqa.Setelah ditelusuri , terjemahan dilampirkan video sumbernya pembuat terjemahan palsu berusaha mencocokkan frasa gerakan Netanyahu video tersebut.Maltaqa video Netanyahu ditindaklanjuti berisi terjemahan salah diarahkan mengadopsi narasi politik partai Natanyahu.Dengan , klaim terkait persekongkolan Yahudi Syiah menghadapi Arab hoaks kategori konten menyesatkan.Referensi : Editor : Bentang Febrylian",https://turnbackhoax.id/2021/05/21/salah-terjemahan-pidato-netanyahu-di-hadapan-knesset-israel-terkait-persekutuan-yahudi-dan-isis/,1
"Foto “Breaking News, Pria Misterius Bantai Tentara Israel, Israel Menyerah dan Mengakui Kedaulatan Palestina”",21,May,2021,"Gambar EDITAN tampilan video berita Nightly News milik NBC News Exlusive tayang 10 Februari 2017 . foto video berita asli , foto pria ditampilkan berita foto Edward Snowden.Selengkapnya PENJELASAN REFERENSIKategori : Konten DimanipulasiAkun Facebook Maru AG 20 Mei 2021 mengunggah gambar tangkapan layar tampilan video berita grup ShitMakar Kebutuhan Iman.Di gambar , narasi “ Breaking News , Pria Misterius Bantai Tentara Israel , Israel Menyerah Mengakui Kedaulatan Palestina ” Sumber : https : //archive.ph/RVWqn PENJELASANBerdasarkan hasil penelusuran , gambar tangkapan layar tampilan video berita narasi “ Breaking News , Pria Misterius Bantai Tentara Israel , Israel Menyerah Mengakui Kedaulatan Palestina ” konten dimanipulasi.Faktanya , gambar gambar hasil editan suntingan tampilan video berita Nightly News milik NBC News Exlusive tayang 10 Februari 2017 . foto video berita asli , foto pria ditampilkan berita foto Edward Snowden.Video berita , dimuat situs nbcnews.com 11 Februari 2017 judul “ Nightly News Full Broadcast ” .Di keterangannya , tertulis : “ In Friday night ’ s broadcast : Russia is considering offering Edward Snowden as a “ gift ” to President Trump , U.S. National Security Advisor Flynn is under fire over ties to Russia and Northern California struggles after a week of rain. ” diterjemahkan : “ siaran Jumat malam : Rusia mempertimbangkan menawarkan Edward Snowden “ hadiah ” Presiden Trump , Penasihat Keamanan Nasional AS Flynn dikecam hubungan Rusia perjuangan California Utara seminggu hujan. ” REFERENSIhttps : //www.nbcnews.com/nightly-news-netcast/video/nightly-news-full-broadcast-february-10th-874840643720",https://turnbackhoax.id/2021/05/21/salah-foto-breaking-news-pria-misterius-bantai-tentara-israel-israel-menyerah-dan-mengakui-kedaulatan-palestina/,1
Photo of Journalist Crying While Covering Israeli Army Attack on Al-Aqsa Mosque,19,May,2021,"The photo of the journalist is of an Iraqi journalist who cried after Iraq lost to Qatar in the 2019 Asian Cup match , not the journalist who cried while covering the Israeli army ’ s attack on the Al-Aqsa Mosque.More : https : //bit.ly/3weOsMU––",https://turnbackhoax.id/2021/05/19/false-photo-of-journalist-crying-while-covering-israeli-army-attack-on-al-aqsa-mosque/,1
Christiano Ronaldo Menolak Bersalaman dengan Presiden Israel karena Mendukung Umat Islam,18,May,2021,"Hasil Periksa Fakta Ani Nur MR .BUKAN Presiden Israel . video , diklaim Presiden Israel Michel Platini , mantan Presiden the Union of European Football Associations .Selengkapnya baca PENJELASAN REFERENSI.KATEGORI : Konten MenyesatkanSUMBER : Tiktokhttps : //archive.vn/BuI6vNARASI : foryou # HeinzFlipSqueeze # cristianoronaldo # muslim # palestine # war # israel # fyp # goviral # foryoupage # pain # death # islam “ Cristiano Ronaldo doesn ’ t gave his hand to the President of Israel because he supports the muslims ” “ Cristiano Ronaldo menolak bersalaman Presiden Israel mendukung Umat Islam ” PENJELASANBeredar postingan video TikTok akun bernama @ Edits_Leyens videonya Cristiano Ronaldo melewatkan bersalaman diklaim Presiden Israel . Video disertai narasi Cristiano Ronaldo menolak bersalaman Presiden Israel mendukung Umat Islam . Postingan disukai 634 ribu pengguna akun TikTok beredar konflik Palestina-Israel baru-baru ini.Setelah pencarian fakta terkait , diklaim Presiden Israel Michel Platini . hubungannya Presiden Israel kejadian konflik Palestina-Israel baru-baru ini.Cristiano Ronaldo diklaim menghindari bersalaman Presiden UEFA , Michel Platini , pertandingan FIFA World Cup 2014 , Real Madrid vs San Lorenzo . Disinyalir , ucapan Michel Platini mendukung Manuel Neuer peraih trofi FIFA Ballon d ’ Or 2014 , sikap dinilai netral Ronaldo kesal . , rumor dibantah rupaya Ronaldo berjabat tangan Platini menerima trofi bola perak kemenangan tim Madrid.Berdasarkan data terkumpul disimpulkan klaim akun @ Edits_Leyens hoaks kategori Konten Menyesatkan.REFERENSI : https : //www.mirror.co.uk/sport/football/news/cristiano-ronaldo-snub-michel-platini-4858602https : //www.eurosport.com/football/why-did-cristiano-ronaldo-snub-michel-platini_sto4714823/story.shtmlhttps : //twitter.com/foxsoccer/status/546715512906858498https : //www.viva.co.id/bola/soccertainment/570832-cr7-benci-dan-tolak-salam-platini-tidak-jugaPenulis : Ani Nur MREditor : Bentang Febrylian",https://turnbackhoax.id/2021/05/18/salah-christiano-ronaldo-menolak-bersalaman-dengan-presiden-israel-karena-mendukung-umat-islam/,1
"Tangkapan Layar Artikel “Hidup Mulia Atau Mati Syahid, Anies Baswedan Siap Pimpin Jihad Lawan Tentara Israel”",18,May,2021,"PALSU , artikel judul detik.com . artikel tanggal 1 Juli 2019 terbit 10:02 WIB , penulis Detik bernama “ Abu Azzam ” .Selengkapnya PENJELASAN REFERENSI.KATEGORI : Konten Tiruan.SUMBER : Twitter , https : //archive.md/ckpPT .NARASI : “ Brekeng Nyooss. ! ! ! Mari dukung rame²Kalo saweran donasi beliin one way ticket Wan Liciqiyah .. Alowakwaow. ! ! ! @ hendrikk168 @ andesshhh @ KakekHalal @ 3mtr1 @ INA_NKRI @ meow_leader @ zhu_dave @ pengarang_sajak @ _AnakKolong @ udoydina @ wynorusia20 @ RD_4WR1212″PENJELASANBerdasarkan 7 Jenis Mis Disinformasi First Draft , “ Konten Tiruan : sumber asli ditiru ” . –SUMBER membagikan foto tangkapan layar nama penulis PALSU meniru situs detik.com menimbulkan premis/kesimpulan MENYESATKAN.Verifikasi ArtikelBerdasarkan penelusuran indeks publikasi artikel detik.com 1 Juli 2019 , artikel judul artikel terbit 10:02 WIB . , penulis Detik bernama “ Abu Azzam ” . Nama ditemukan isi artikel , penulis artikel . Verifikasi Foto–Salah sumber foto , biem.co 13 Mei 2018 : “ Aksi Bela Al-Quds diselenggarakan serentak dunia Jumat , menciptakan sejarah warga Indonesia andil saksi pembela kebebasan negara Palestina . Masyarakat daerah berbondong-bondong menyertai kawasan Monas atribut Palestina . tokoh Islam Indonesia selebriti aksi 115 tersebut. ” REFERENSI firstdraftnews.org : “ Berita palsu . rumit. ” http : //bit.ly/2MxVN7S , http : //bit.ly/2rhTadC . https : //news.detik.com/indeks/18 ? date07/01/2019 , https : //bit.ly/3ooOzCK / https : //archive.md/FYW4i . https : //www.google.com/search ? qabu+azzam+site : detik.com , https : //bit.ly/33Pr0cS / https : //archive.md/QQL3d . biem.co : “ Aksi Bela Al-Quds , Anies Baswedan ” , https : //bit.ly/3tUNVhx / https : //archive.md/j3imD .",https://turnbackhoax.id/2021/05/18/salah-tangkapan-layar-artikel-hidup-mulia-atau-mati-syahid-anies-baswedan-siap-pimpin-jihad-lawan-tentara-israel/,1
